N,P,K,temperature,humidity,ph,rainfall,target_crop,Moisture,Soil Type,Fertilizer Name,Yield_Score,Risk_Score
131.0,60.0,17.0,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton,41.0,,Organic Manure,0.2842666666666666,0.2615878438756021
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,cotton,41.0,,Organic Manure,0.2296,0.1677883928265421
123.0,44.0,21.0,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton,41.0,,Organic Manure,0.1798533333333333,0.2689499496345154
112.0,49.0,25.0,25.68959532,77.90621048,6.470135478,66.19426787,cotton,41.0,,Organic Manure,0.2542,0.1773693510688011
119.0,44.0,15.0,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton,41.0,,Organic Manure,0.2432666666666666,0.1726812845707699
130.0,59.0,19.0,25.07278712,82.50257909,6.520403794,93.51042684,cotton,41.0,,Organic Manure,0.2842666666666666,0.2908329195614778
127.0,53.0,24.0,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton,41.0,,Organic Manure,0.2788,0.2139197827730146
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton,41.0,,Organic Manure,0.1951599999999999,0.2440652620537255
109.0,36.0,18.0,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton,41.0,,Organic Manure,0.1559366666666666,0.1630208565066345
100.0,48.0,17.0,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton,41.0,,Organic Manure,0.15785,0.1585360515254639
132.0,52.0,19.0,24.16402322,76.7433897,6.436691764,61.94626051,cotton,41.0,,Organic Manure,0.2774333333333333,0.1956271811660941
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,cotton,41.0,,Organic Manure,0.1568933333333333,0.1777234828995537
111.0,39.0,22.0,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton,41.0,,Organic Manure,0.2350666666666666,0.235217260498633
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton,41.0,,Organic Manure,0.2501,0.279224533887575
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,90.07326633,cotton,41.0,,Organic Manure,0.1875066666666666,0.293072447745326
134.0,56.0,18.0,23.80834611,83.91902605,6.691268104,70.97358303,cotton,41.0,,Organic Manure,0.2842666666666666,0.2275315893222074
112.0,54.0,15.0,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton,41.0,,Organic Manure,0.2473666666666666,0.2060176703675098
105.0,56.0,15.0,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton,41.0,,Organic Manure,0.2405333333333333,0.1862481442200665
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton,41.0,,Organic Manure,0.1913333333333333,0.3329164402207873
126.0,46.0,25.0,24.43847399,81.69801729,6.757457943,60.79645852,cotton,41.0,,Organic Manure,0.2692333333333333,0.1832689949554297
106.0,49.0,24.0,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton,41.0,,Organic Manure,0.2446333333333333,0.2298808844214001
121.0,53.0,19.0,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton,41.0,,Organic Manure,0.1846366666666666,0.2319140313166098
108.0,60.0,17.0,22.75805656,76.75768356,6.558902588,97.76600619,cotton,41.0,,Organic Manure,0.2528333333333333,0.2526107342164633
116.0,56.0,17.0,24.71252544,77.7293114,7.979090365,85.24963302,cotton,41.0,,Organic Manure,0.1808099999999999,0.2365868918060411
100.0,52.0,19.0,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton,41.0,,Organic Manure,0.1635899999999999,0.2236963585973363
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,cotton,41.0,,Organic Manure,0.2569333333333333,0.2425319187985649
118.0,44.0,23.0,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton,41.0,,Organic Manure,0.2528333333333333,0.1893282858293547
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,cotton,41.0,,Organic Manure,0.1769833333333333,0.1940133230147765
126.0,37.0,21.0,25.84997269,84.16855231,6.61448588,77.03421249,cotton,41.0,,Organic Manure,0.2514666666666666,0.2322171890255905
120.0,48.0,16.0,22.46054478,75.40989245,7.456971816,71.85436078,cotton,41.0,,Organic Manure,0.2514666666666666,0.2062882765885261
102.0,45.0,16.0,23.65629976,77.52425987,7.2942193,74.8984994,cotton,41.0,,Organic Manure,0.2227666666666666,0.182773597366749
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,cotton,41.0,,Organic Manure,0.1980299999999999,0.2890773455650854
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton,41.0,,Organic Manure,0.2336999999999999,0.1894182319603163
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton,41.0,,Organic Manure,0.1492399999999999,0.2245260711244002
106.0,46.0,20.0,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton,41.0,,Organic Manure,0.2350666666666666,0.2057967062362239
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,cotton,41.0,,Organic Manure,0.2336999999999999,0.2026003624046384
102.0,53.0,21.0,23.03814028,76.11021529,6.913678684,91.49697481,cotton,41.0,,Organic Manure,0.2405333333333333,0.2232785885987793
110.0,39.0,18.0,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton,41.0,,Organic Manure,0.1597633333333332,0.1681137337105985
107.0,58.0,15.0,23.73868041,75.77503808,7.55606399,76.63669195,cotton,41.0,,Organic Manure,0.1722,0.196182696262169
120.0,60.0,15.0,22.31871914,83.86129998,7.288377241,65.35747011,cotton,41.0,,Organic Manure,0.2665,0.1876362091990209
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,jute,41.0,,Organic Manure,0.2377999999999999,0.3234080115683425
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257000001,161.2469997,jute,41.0,,Organic Manure,0.1858666666666666,0.2314637922604841
63.0,41.0,45.0,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute,41.0,,Organic Manure,0.2036333333333333,0.2963598377971566
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.60866969999995,jute,41.0,,Organic Manure,0.2255,0.3613138218349895
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,jute,41.0,,Organic Manure,0.2418999999999999,0.4373544803800815
100.0,35.0,36.0,25.31042337,72.01364411,6.346715209,190.5577618,jute,41.0,,Organic Manure,0.2336999999999999,0.4558970841107068
63.0,37.0,43.0,23.41798979,85.08640476,6.661957897000001,185.7446728,jute,41.0,,Organic Manure,0.1954333333333333,0.2799607109613359
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.11680280000004,jute,41.0,,Organic Manure,0.2090999999999999,0.283220686366457
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute,41.0,,Organic Manure,0.2268666666666666,0.2921639988325443
74.0,40.0,40.0,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute,41.0,,Organic Manure,0.2104666666666666,0.2997978321975402
89.0,53.0,44.0,24.88692811,71.91711523,7.319735475,150.2498675,jute,41.0,,Organic Manure,0.2542,0.3199221248847096
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997000001,189.4263485,jute,41.0,,Organic Manure,0.2255,0.3353607858749395
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute,41.0,,Organic Manure,0.2296,0.4255048740177812
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,jute,41.0,,Organic Manure,0.2118333333333333,0.2174631142036961
67.0,43.0,38.0,25.21622704,70.88259632,7.299304715,195.8645552,jute,41.0,,Organic Manure,0.2022666666666666,0.3139574728649798
70.0,38.0,35.0,24.39736241,79.26861738,7.014063944,164.2697011,jute,41.0,,Organic Manure,0.1954333333333333,0.2751032228877657
74.0,49.0,38.0,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute,41.0,,Organic Manure,0.2200333333333333,0.2912258835154986
90.0,40.0,39.0,25.72668885,81.86171563,6.626503893,191.9649389,jute,41.0,,Organic Manure,0.2309666666666666,0.4133372976382219
82.0,35.0,44.0,26.96656378,78.21047693,6.239011,169.8391177,jute,41.0,,Organic Manure,0.2200333333333333,0.3331898390949689
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,jute,41.0,,Organic Manure,0.2118333333333333,0.3165986671535735
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute,41.0,,Organic Manure,0.2405333333333333,0.3129645683981409
81.0,56.0,36.0,23.39605743,72.60512854,7.097586415,174.78764109999997,jute,41.0,,Organic Manure,0.2364333333333333,0.3387161555757933
84.0,55.0,38.0,26.8748389,79.78725152,6.956682742999999,173.1017097,jute,41.0,,Organic Manure,0.2418999999999999,0.3478730739044541
80.0,45.0,42.0,23.1426498,74.99739774,7.380396262,151.9035477,jute,41.0,,Organic Manure,0.2282333333333333,0.2907355074213583
76.0,54.0,45.0,24.29496635,77.62976013,6.176618831,184.9800516,jute,41.0,,Organic Manure,0.2391666666666666,0.3363401084444671
76.0,56.0,39.0,24.39459498,89.89106506,6.551130445,197.1220049,jute,41.0,,Organic Manure,0.2336999999999999,0.3584172235405344
81.0,40.0,45.0,25.7629429,80.76238215,6.427726565,174.5071843,jute,41.0,,Organic Manure,0.2268666666666666,0.3381726660675921
76.0,44.0,45.0,25.4879684,84.48235878,6.740947635,168.7848886,jute,41.0,,Organic Manure,0.2255,0.3068932419711321
69.0,47.0,40.0,25.37122686,76.2403666,6.130136384,183.8270791,jute,41.0,,Organic Manure,0.2132,0.3034581100236873
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute,41.0,,Organic Manure,0.2282333333333333,0.3533662499072976
69.0,57.0,35.0,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute,41.0,,Organic Manure,0.2200333333333333,0.3074310065136451
81.0,36.0,38.0,23.76554749,87.98329901,6.334837865,150.31661519999997,jute,41.0,,Organic Manure,0.2118333333333333,0.2912944284806751
67.0,60.0,38.0,24.79853023,78.53037059,7.16214284,162.2847429,jute,41.0,,Organic Manure,0.2255,0.2601313326620056
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,jute,41.0,,Organic Manure,0.2227666666666666,0.3436092088794909
65.0,39.0,45.0,23.66805429,70.89000744,6.768001309,184.4633281,jute,41.0,,Organic Manure,0.2036333333333333,0.2868557554289835
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute,41.0,,Organic Manure,0.2336999999999999,0.2977768570129646
77.0,52.0,41.0,23.89069041,83.46409075,6.097294061,167.72306319999996,jute,41.0,,Organic Manure,0.2323333333333333,0.3089752426829079
89.0,52.0,42.0,23.09433785,81.45139295,6.14132902,196.6587013,jute,41.0,,Organic Manure,0.2501,0.4187389356397496
62.0,49.0,37.0,24.21744605,82.85284045,7.479248124,166.13658859999995,jute,41.0,,Organic Manure,0.2022666666666666,0.2464320270487184
90.0,48.0,45.0,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute,41.0,,Organic Manure,0.2501,0.330814252844739
66.0,47.0,36.0,24.85441411,74.44070479999998,6.57256106,175.572958,jute,41.0,,Organic Manure,0.2036333333333333,0.2772309626098287
80.0,52.0,39.0,26.41915161,76.85691248,7.165696848,197.2101782,jute,41.0,,Organic Manure,0.2336999999999999,0.377450047057943
89.0,52.0,45.0,24.89326318,77.01222585,7.207457207999999,196.469984,jute,41.0,,Organic Manure,0.2542,0.4183371060699598
77.0,51.0,44.0,23.25583402,82.7015932,7.124333547000001,166.2160846,jute,41.0,,Organic Manure,0.2350666666666666,0.3061991243019926
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute,41.0,,Organic Manure,0.2350666666666666,0.4029178988430314
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,jute,41.0,,Organic Manure,0.2063666666666666,0.2990092799317042
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute,41.0,,Organic Manure,0.2063666666666666,0.2162273600678477
62.0,56.0,35.0,25.97825807,81.65769588,6.235357637999999,163.3488091,jute,41.0,,Organic Manure,0.2090999999999999,0.2422968864458022
84.0,40.0,42.0,26.2830571,73.35763537,6.704273839,186.6898282,jute,41.0,,Organic Manure,0.2268666666666666,0.3751803752555798
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute,41.0,,Organic Manure,0.2678666666666666,0.4214313743457618
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,jute,41.0,,Organic Manure,0.2391666666666666,0.3015243921997911
78.0,46.0,42.0,23.09499564,78.45959697,7.095413294,155.3851533,jute,41.0,,Organic Manure,0.2268666666666666,0.2899641418688243
82.0,48.0,36.0,25.79351957,81.76904006,6.352076782999999,193.2418382,jute,41.0,,Organic Manure,0.2268666666666666,0.3791012214865858
100.0,58.0,41.0,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute,41.0,,Organic Manure,0.2719666666666666,0.3842770799514344
88.0,50.0,40.0,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute,41.0,,Organic Manure,0.2432666666666666,0.3837160686885304
67.0,41.0,40.0,25.84879500000001,87.81661683,7.333143205,152.6194403,jute,41.0,,Organic Manure,0.2022666666666666,0.2446385142923279
72.0,42.0,43.0,26.56767277,80.90424543,6.352771037,181.2915605,jute,41.0,,Organic Manure,0.2145666666666666,0.3122843749742103
89.0,40.0,43.0,26.24532085,72.97198375,7.124050134,189.9711184,jute,41.0,,Organic Manure,0.2350666666666666,0.4044992842689379
89.0,57.0,43.0,26.91515043,73.19897535,6.998787171,177.22330480000005,jute,41.0,,Organic Manure,0.2583,0.3773557820322641
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute,41.0,,Organic Manure,0.1995333333333333,0.2333865137945914
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239,187.1735424,jute,41.0,,Organic Manure,0.2282333333333333,0.3537624413902886
84.0,40.0,43.0,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute,41.0,,Organic Manure,0.2282333333333333,0.3404677144796474
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206,188.6372826,jute,41.0,,Organic Manure,0.2405333333333333,0.4422764129572665
75.0,36.0,44.0,23.28081,74.27607475,6.613341342999999,153.7447398,jute,41.0,,Organic Manure,0.2118333333333333,0.2758682377068857
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute,41.0,,Organic Manure,0.2487333333333333,0.3557103766403572
91.0,41.0,37.0,24.48556447,83.20630007,6.132570522999999,192.2316221,jute,41.0,,Organic Manure,0.2309666666666666,0.4185105345324632
77.0,48.0,36.0,25.86705009,84.09985284,7.36008498,154.83908469999997,jute,41.0,,Organic Manure,0.2200333333333333,0.2852406989188701
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute,41.0,,Organic Manure,0.2173,0.2925260346794788
62.0,59.0,41.0,24.2248758,74.89465426,7.175170657000001,192.4931257,jute,41.0,,Organic Manure,0.2214,0.28552693635359
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163,176.5268267,jute,41.0,,Organic Manure,0.2077333333333333,0.3463097652686314
61.0,41.0,35.0,24.97178693,79.47557931,6.842966478999998,195.7571622,jute,41.0,,Organic Manure,0.1872333333333333,0.2856851505004802
99.0,57.0,38.0,24.80624984,82.09281674,6.356295567999999,156.3616174,jute,41.0,,Organic Manure,0.2651333333333333,0.370344176581838
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,jute,41.0,,Organic Manure,0.2118333333333333,0.2631321063839011
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,jute,41.0,,Organic Manure,0.2514666666666666,0.3771836434726943
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,jute,41.0,,Organic Manure,0.2159333333333333,0.2703964567825153
67.0,46.0,44.0,26.82489244,78.20392774,7.093328631,153.91998069999997,jute,41.0,,Organic Manure,0.2145666666666666,0.2467231915169838
84.0,37.0,42.0,25.49674786,81.13449097,6.691074249,169.92882340000003,jute,41.0,,Organic Manure,0.2227666666666666,0.3414966971936565
72.0,41.0,36.0,24.09874353,80.57226761,6.187746776,176.8604109,jute,41.0,,Organic Manure,0.2036333333333333,0.3046514836281555
71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute,41.0,,Organic Manure,0.2241333333333333,0.2991348029166784
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,jute,41.0,,Organic Manure,0.2118333333333333,0.2808244572337142
65.0,54.0,39.0,23.75091572,71.14782585,7.124571593,160.0889553,jute,41.0,,Organic Manure,0.2159333333333333,0.2489515866455749
60.0,58.0,37.0,26.13871511,79.1188943,6.067302109,171.4892533,jute,41.0,,Organic Manure,0.2118333333333333,0.2461661486699695
86.0,39.0,43.0,26.14576648,71.23690851,6.432051512,193.1007598,jute,41.0,,Organic Manure,0.2296,0.3973036960064069
90.0,50.0,44.0,26.91643698,73.48655995,6.253408852000001,171.4716375,jute,41.0,,Organic Manure,0.2514666666666666,0.3692112928120271
91.0,38.0,36.0,26.5232969,77.17331847,7.287318722999999,157.8548562,jute,41.0,,Organic Manure,0.2255,0.3436683284732429
87.0,48.0,38.0,23.81579631,80.94023552,7.161865733,190.312216,jute,41.0,,Organic Manure,0.2364333333333333,0.3961193795895586
72.0,41.0,36.0,26.50838667,86.84264005,6.065898282999999,152.9801697,jute,41.0,,Organic Manure,0.2036333333333333,0.2635164954532626
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,jute,41.0,,Organic Manure,0.2186666666666666,0.3385971762669493
82.0,46.0,41.0,23.325013100000003,79.79609448,6.581693772,187.3096148,jute,41.0,,Organic Manure,0.2309666666666666,0.3674634045520162
71.0,52.0,43.0,26.47549543,73.96164569,6.732826127,180.2513601,jute,41.0,,Organic Manure,0.2268666666666666,0.3061801774813409
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.64426540000005,jute,41.0,,Organic Manure,0.2268666666666666,0.3304321647812092
77.0,55.0,43.0,25.49941707,75.99987588,6.663559451,193.71418280000003,jute,41.0,,Organic Manure,0.2391666666666666,0.3568554347852574
95.0,57.0,41.0,23.24925555,73.65346838,6.434610995,184.7674863,jute,41.0,,Organic Manure,0.2637666666666666,0.4199420142984867
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,jute,41.0,,Organic Manure,0.1981666666666666,0.2922193453551277
93.0,43.0,38.0,23.61475336,86.14290267,6.987332927000001,150.2355238,jute,41.0,,Organic Manure,0.2377999999999999,0.3342687331256541
87.0,44.0,43.0,23.87484465,86.79261344,6.718725189,177.5147313,jute,41.0,,Organic Manure,0.2377999999999999,0.369482457345582
88.0,52.0,39.0,23.92887902,88.07112278,6.880204617,154.6608736,jute,41.0,,Organic Manure,0.2446333333333333,0.3256141747159419
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute,41.0,,Organic Manure,0.2268666666666666,0.4108044976904861
90.0,39.0,43.0,24.44743944,82.286484,6.7693455,190.9684885,jute,41.0,,Organic Manure,0.2350666666666666,0.4111917489878974
84.0,38.0,43.0,26.57421679,73.81994896,7.26158085,159.3223075,jute,41.0,,Organic Manure,0.2255,0.3201813601242302
91.0,21.0,26.0,26.33377983,57.36469955,7.261313694,191.6549412,coffee,41.0,,Organic Manure,0.1886,0.4172550333351206
107.0,21.0,26.0,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee,41.0,,Organic Manure,0.2104666666666666,0.3703828424629229
83.0,38.0,35.0,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee,41.0,,Organic Manure,0.2132,0.2715126367807649
108.0,24.0,31.0,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee,41.0,,Organic Manure,0.2227666666666666,0.3805355749164991
116.0,28.0,34.0,23.44372334,60.39523266,6.42321105,122.2103248,coffee,41.0,,Organic Manure,0.2432666666666666,0.3391611185499827
116.0,23.0,25.0,23.4123707,52.26994674,6.869720196,139.3670753,coffee,41.0,,Organic Manure,0.2241333333333333,0.3867749572316633
109.0,31.0,27.0,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee,41.0,,Organic Manure,0.2282333333333333,0.4289682471331997
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee,41.0,,Organic Manure,0.2022666666666666,0.2765418746551581
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,coffee,41.0,,Organic Manure,0.2296,0.346784316983377
111.0,32.0,34.0,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee,41.0,,Organic Manure,0.2418999999999999,0.4551078041665858
